0, 748003
1, 732378
2, 768274
3, 775747
4, 579577
5, 638973
6, 669839
7, 585926
8, 821548
9, 567224
10, 564008
11, 580779
12, 684011
13, 681849
14, 767470
15, 863190
16, 657734
17, 650556
18, 641206
19, 675496
20, 748889
21, 660675
22, 746778
23, 657902
24, 645304
25, 622517
26, 768816
27, 965610
28, 715776
29, 760934
30, 702604
31, 761534
