0, 25714364
1, 24919470
2, 24108880
3, 23270750
4, 22450655
5, 21632378
6, 20821802
7, 20016057
8, 19194221
9, 18356660
10, 17570754
11, 16744734
12, 15942282
13, 15121771
14, 14311332
15, 13493937
16, 12644682
17, 11820702
18, 11035466
19, 10220790
20, 9388502
21, 8544359
22, 7759594
23, 6941486
24, 6125685
25, 5315545
26, 4485166
27, 3684874
28, 2861070
29, 2035860
30, 1222186
31, 21604
