0, 131215
1, 52054
2, 51594
3, 99486
4, 36421
5, 18601
6, 205991
7, 202420
8, 110626
9, 156072
10, 116641
11, 163949
12, 85794
13, 86709
14, 159123
15, 0
16, 156940
17, 97689
18, 69318
19, 117188
20, 0
21, 124760
22, 74734
23, 30991
24, 244303
25, 171720
26, 93177
27, 151583
28, 95935
29, 154287
30, 188473
31, 125303
