0, 25738307
1, 24926067
2, 24081727
3, 23261941
4, 22462574
5, 21641412
6, 20833816
7, 20010898
8, 19192942
9, 18381563
10, 17566300
11, 16725528
12, 15940791
13, 15115285
14, 14299145
15, 13455537
16, 12661211
17, 11859671
18, 11013017
19, 10212319
20, 9378900
21, 8570476
22, 7736785
23, 6947725
24, 6110505
25, 5296621
26, 4478259
27, 3651286
28, 2840522
29, 2061408
30, 1220602
31, 22628
